entity,coupled,degree,average-revs
CONTRIBUTING.md,site/docs/contributing.md,100,6
site/_posts/2013-05-08-jekyll-1-dot-0-dot-1-released.markdown,site/_posts/2013-05-12-jekyll-1-dot-0-dot-2-released.markdown,100,6
site/_posts/2013-05-06-jekyll-1-dot-0-dot-0-released.markdown,site/_posts/2013-05-12-jekyll-1-dot-0-dot-2-released.markdown,71,7
site/_posts/2013-05-06-jekyll-1-dot-0-dot-0-released.markdown,site/_posts/2013-05-08-jekyll-1-dot-0-dot-1-released.markdown,71,7
site/_layouts/news_item.html,site/css/style.css,44,14
