COMMIT_HASH,#FILES,#CHANGED_FILES,%CHANGES,#COLLABORATORS,#COMMITS,CHANGES_AVERAGE,CHANGES_MEDIAN,CHANGES_SD
139e485720ea81cad75a0519a19a49638f909cbb,529,1,0.001890359168241966,10,401,,,
149fe067eedc587175ea48183b26765b65cead8d,530,2,0.0037735849056603774,10,402,,,
4c35f767a5d9f45f4fb1cf9132fb1ff02e67c4cd,531,3,0.005649717514124294,10,403,,,
85ab15e6ce3bb10c23dabb819dcd7c55961141b0,528,4,0.007575757575757576,10,399,,,
99e5bed463f53422150f575195a76cef47e76094,531,1,0.0018832391713747645,10,404,,,
METRICS,,,,,,3.142857142857143,2.0,2.7945525240230875
c49522bfc87b423f82aa6e80b95c5150d80a7f00,528,2,0.003787878787878788,10,400,,,
e841f9b1a9e9d2f7d73a09b569cc50d09090913f,531,9,0.01694915254237288,10,405,,,
