COMMIT_HASH,#FILES,#CHANGED_FILES,%CHANGES,#COLLABORATORS,#COMMITS,CHANGES_AVERAGE,CHANGES_MEDIAN,CHANGES_SD
67e54cd1205114b4773db1365f6444c972be6df2,565,4,0.007079646017699115,11,593,,,
6c382236a38fc5cd111359f0e98106d1a6a9d993,565,4,0.007079646017699115,11,592,,,
METRICS,,,,,,4.0,4.0,0.0
