COMMIT_HASH,#FILES,#CHANGED_FILES,%CHANGES,#COLLABORATORS,#COMMITS,CHANGES_AVERAGE,CHANGES_MEDIAN,CHANGES_SD
3768d90278a76bc7cd405ceed9d8b029c9efc489,341,10,0.02932551319648094,1,8773,,,
METRICS,,,,,,6.0,6.0,5.656854249492381
c8d1c3d2640a88cb6fb719f78402c1a7d0eb8836,341,2,0.005865102639296188,1,4387,,,
