COMMIT_HASH,#FILES,#CHANGED_FILES,%CHANGES,#COLLABORATORS,#COMMITS,CHANGES_AVERAGE,CHANGES_MEDIAN,CHANGES_SD
METRICS,,,,,,1.0,1.0,0.0
a5c1a01965e781445f38cac0666d14c17489099b,317,1,0.0031545741324921135,1,7651,,,
f68098c7fc29385a6053dc69f4e35716856148b3,317,1,0.0031545741324921135,1,3826,,,
