COMMIT_HASH,#FILES,#CHANGED_FILES,%CHANGES,#COLLABORATORS,#COMMITS,CHANGES_AVERAGE,CHANGES_MEDIAN,CHANGES_SD
4359dba84ad428b5cbf38d4c0f8863da491a2a87,405,2,0.0049382716049382715,1,12427,,,
657a8d7239533553571559aad954b40764e55b79,405,2,0.0049382716049382715,1,18637,,,
918bfd5fe5f9f411869f3bfbbf81a478316f04b2,405,1,0.0024691358024691358,1,6214,,,
METRICS,,,,,,1.5,1.5,0.5773502691896257
effe23a00896a2b91edaf873a5611ee165a0a3f0,405,1,0.0024691358024691358,1,24846,,,
