COMMIT_HASH,#FILES,#CHANGED_FILES,%CHANGES,#COLLABORATORS,#COMMITS,CHANGES_AVERAGE,CHANGES_MEDIAN,CHANGES_SD
09c6ff4f9c9568c103788e2d7f0c9804c7706492,290,1,0.0034482758620689655,1,10626,,,
22f7380abe5f474271de43e70eb5285442c8fa5d,290,1,0.0034482758620689655,1,3587,,,
955dc38400485f7275612ac070f4168e9cf27cc8,290,1,0.0034482758620689655,1,7108,,,
METRICS,,,,,,1.0,1.0,0.0
