COMMIT_HASH,#FILES,#CHANGED_FILES,%CHANGES,#COLLABORATORS,#COMMITS,CHANGES_AVERAGE,CHANGES_MEDIAN,CHANGES_SD
968f3b0911245de58a8c4a19aae115baa19b6992,180,2,0.011111111111111112,1,2663,,,
METRICS,,,,,,2.5,2.5,0.7071067811865476
c20fc036042aa5092f22981b264a9d53ee4dbd9f,180,3,0.016666666666666666,1,1332,,,
