COMMIT_HASH,#FILES,#CHANGED_FILES,%CHANGES,#COLLABORATORS,#COMMITS,CHANGES_AVERAGE,CHANGES_MEDIAN,CHANGES_SD
0f4d646510cc4f8d323a8724eccf1ba85fb93c77,228,2,0.008771929824561403,1,2438,,,
METRICS,,,,,,1.3333333333333333,1.0,0.5773502691896257
bec4a07c1287df0f1194d2fd5be55a9e5fa4c1e3,228,1,0.0043859649122807015,1,4875,,,
f606d9339b40f4e442834da5f11018334de63a13,228,1,0.0043859649122807015,1,7311,,,
