COMMIT_HASH,#FILES,#CHANGED_FILES,%CHANGES,#COLLABORATORS,#COMMITS,CHANGES_AVERAGE,CHANGES_MEDIAN,CHANGES_SD
45576a39a665ab354e9105f6abe2c829659e5e8c,193,2,0.010362694300518135,1,1743,,,
96efa9ed062e2a690534ac435f960a46f135b773,193,1,0.0051813471502590676,1,3470,,,
METRICS,,,,,,1.5,1.5,0.7071067811865476
