COMMIT_HASH,#FILES,#CHANGED_FILES,%CHANGES,#COLLABORATORS,#COMMITS,CHANGES_AVERAGE,CHANGES_MEDIAN,CHANGES_SD
METRICS,,,,,,1.0,1.0,0.0
aaf0ba15ccbf9e2ded565b4115af9dd22b24ff8a,375,1,0.0026666666666666666,1,10482,,,
ef2d558874d5fe24db751fec2a07a52166482360,375,1,0.0026666666666666666,1,15721,,,
f11837dd7b203f622b3b79b5c929b779acbf317a,375,1,0.0026666666666666666,1,5242,,,
