entity;coupled;degree;average-revs
app/services/service_listeners/router_registrar.rb;test/unit/services/listeners/router_registrar_test.rb;90;6
app/views/admin/role_appointments/edit.html.erb;app/views/admin/role_appointments/new.html.erb;90;6
app/workers/worker_base.rb;test/unit/workers/worker_base_test.rb;90;6
features/step_definitions/government_steps.rb;features/support/governments_helper.rb;90;6
app/models/edition/has_document_series.rb;test/unit/edition/has_document_series_test.rb;90;6
app/presenters/publishing_api/fatality_notice_presenter.rb;test/unit/presenters/publishing_api/fatality_notice_presenter_test.rb;88;25
app/views/organisations/consultations.html.erb;app/views/organisations/publications.html.erb;88;22
app/presenters/api/worldwide_organisation_presenter.rb;test/unit/presenters/api/worldwide_organisation_presenter_test.rb;88;18
lib/data_hygiene/supporting_page_cleaner.rb;test/unit/data_hygiene/supporting_page_cleaner_test.rb;88;9
test/unit/whitehall/authority/department_editor_test.rb;test/unit/whitehall/authority/gds_editor_test.rb;87;20
app/views/past_foreign_secretaries/edward_grey.html.erb;app/views/past_foreign_secretaries/william_grenville.html.erb;87;8
app/views/past_foreign_secretaries/edward_grey.html.erb;app/views/past_foreign_secretaries/edward_wood.html.erb;87;8
app/views/past_foreign_secretaries/edward_grey.html.erb;app/views/past_foreign_secretaries/george_curzon.html.erb;87;8
app/models/supporting_document.rb;test/unit/supporting_document_test.rb;87;8
app/controllers/admin/corporate_information_pages_translations_controller.rb;test/functional/admin/corporate_information_pages_translations_controller_test.rb;87;8
app/views/past_foreign_secretaries/edward_grey.html.erb;app/views/past_foreign_secretaries/george_gower.html.erb;87;8
app/views/past_foreign_secretaries/edward_grey.html.erb;app/views/past_foreign_secretaries/robert_cecil.html.erb;87;8
app/models/edition_organisation_image_data.rb;test/unit/edition_organisation_image_data_test.rb;87;8
app/views/past_foreign_secretaries/charles_fox.html.erb;app/views/past_foreign_secretaries/edward_grey.html.erb;87;8
app/views/past_foreign_secretaries/edward_grey.html.erb;app/views/past_foreign_secretaries/george_gordon.html.erb;87;8
lib/whitehall/search_client.rb;test/unit/search_client_test.rb;86;12
lib/whitehall/gov_uk_delivery/feed_url_validator.rb;test/unit/whitehall/gov_uk_delivery/feed_url_validator_test.rb;85;11
lib/whitehall/uploader/csv.rb;test/unit/uploader/csv_test.rb;85;11
app/models/csv_preview.rb;test/unit/csv_preview_test.rb;85;11
lib/data_hygiene/tag_changes_exporter.rb;test/unit/data_hygiene/tag_changes_exporter_test.rb;85;7
app/presenters/api/page_presenter.rb;test/unit/presenters/api/page_presenter_test.rb;85;7
app/assets/stylesheets/frontend/views/_browse.scss;app/assets/stylesheets/frontend/views/_featured.scss;85;7
lib/whitehall/organisation_slug_changer.rb;test/unit/whitehall/organisation_slug_changer_test.rb;85;7
