Project,Task,Changed files,TestI,TextI,TestIWithDeps,IsolatedDeps,Precision,Recall,F2,PrecisionDeps,RecallDeps,F2Deps,ProductionChangedFiles,TestIwithFilteredDeps,FilteredDeps,ChangedPrecision,ChangedRecall,Changedf2,ChangedPrecisionDeps,ChangedRecallDeps,Changedf2Deps
https://github.com/alphagov/e-petitions,59,"[app/controllers/local_petitions_controller.rb, app/helpers/cache_helper.rb, app/views/local_petitions/all.csv.ruby, app/views/local_petitions/all.html.erb, app/views/local_petitions/show.csv.ruby, app/views/local_petitions/show.html.erb, features/freya_searches_for_petitions_by_constituency.feature, features/step_definitions/constituency_search_steps.rb, spec/helpers/cache_helper_spec.rb, spec/requests/disallowed_format_spec.rb, app/views/local_petitions/_petitions.json.jbuilder, app/views/local_petitions/all.json.jbuilder, app/views/local_petitions/show.json.jbuilder, features/support/paths.rb, app/models/petition.rb, config/fragments.yml, spec/models/petition_spec.rb]","[app/controllers/admin/searches_controller.rb, app/models/admin_user.rb, app/models/feedback_signature.rb, app/models/petition.rb, app/models/signature.rb, app/models/staged/base/petition.rb, app/models/staged/petition_creator/petition.rb, app/models/staged/petition_creator/stages.rb, app/models/staged/petition_signer/stages.rb, lib/postcode_sanitizer.rb]","[config/routes.rb, features/support/paths.rb]","['app/controllers/admin/searches_controller.rb', 'app/models/admin_user.rb', 'app/models/feedback_signature.rb', 'app/models/petition.rb', 'app/models/signature.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/petition_creator/petition.rb', 'app/models/staged/petition_creator/stages.rb', 'app/models/staged/petition_signer/stages.rb', 'lib/postcode_sanitizer.rb']",,0.1,0.058823529411764705,0.0641025641025641,0.1,0.058823529411764705,0.0641025641025641,"['app/controllers/local_petitions_controller.rb', 'app/helpers/cache_helper.rb', 'app/views/local_petitions/all.html.erb', 'app/views/local_petitions/show.html.erb', 'app/models/petition.rb']","['app/controllers/admin/searches_controller.rb', 'app/models/admin_user.rb', 'app/models/feedback_signature.rb', 'app/models/petition.rb', 'app/models/signature.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/petition_creator/petition.rb', 'app/models/staged/petition_creator/stages.rb', 'app/models/staged/petition_signer/stages.rb', 'lib/postcode_sanitizer.rb']",,0.1,0.2,0.16666666666666666,0.1,0.2,0.16666666666666666
https://github.com/alphagov/e-petitions,60,"[app/assets/stylesheets/petitions/_typography.scss, app/controllers/local_petitions_controller.rb, app/models/constituency.rb, app/models/petition.rb, app/views/local_petitions/all.html.erb, app/views/local_petitions/show.html.erb, config/routes.rb, features/freya_searches_for_petitions_by_constituency.feature, features/step_definitions/constituency_search_steps.rb, features/step_definitions/petition_steps.rb, features/support/paths.rb, spec/controllers/local_petitions_controller_spec.rb, spec/models/petition_spec.rb]","[app/controllers/admin/invalidations_controller.rb, app/controllers/admin/searches_controller.rb, app/controllers/petitions_controller.rb, app/models/admin_user.rb, app/models/feedback_signature.rb, app/models/petition.rb, app/models/signature.rb, app/models/staged/base/petition.rb, app/models/staged/petition_creator/petition.rb, app/models/staged/petition_creator/stages.rb, app/models/staged/petition_signer/stages.rb, lib/postcode_sanitizer.rb]","[features/freya_searches_for_petitions_by_constituency.feature, features/step_definitions/constituency_search_steps.rb]","['app/controllers/admin/invalidations_controller.rb', 'app/controllers/admin/searches_controller.rb', 'app/controllers/petitions_controller.rb', 'app/models/admin_user.rb', 'app/models/feedback_signature.rb', 'app/models/petition.rb', 'app/models/signature.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/petition_creator/petition.rb', 'app/models/staged/petition_creator/stages.rb', 'app/models/staged/petition_signer/stages.rb', 'lib/postcode_sanitizer.rb']",,0.08333333333333333,0.07692307692307693,0.078125,0.08333333333333333,0.07692307692307693,0.078125,"['app/controllers/local_petitions_controller.rb', 'app/models/constituency.rb', 'app/models/petition.rb', 'app/views/local_petitions/all.html.erb', 'app/views/local_petitions/show.html.erb']","['app/controllers/admin/invalidations_controller.rb', 'app/controllers/admin/searches_controller.rb', 'app/controllers/petitions_controller.rb', 'app/models/admin_user.rb', 'app/models/feedback_signature.rb', 'app/models/petition.rb', 'app/models/signature.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/petition_creator/petition.rb', 'app/models/staged/petition_creator/stages.rb', 'app/models/staged/petition_signer/stages.rb', 'lib/postcode_sanitizer.rb']",,0.08333333333333333,0.2,0.15625,0.08333333333333333,0.2,0.15625
https://github.com/alphagov/e-petitions,148,"[app/assets/stylesheets/petitions/views/_petition-show.scss, app/assets/stylesheets/petitions/views/_shared.scss, app/views/application/_social_meta.html.erb, app/views/pages/_home_debated_petitions.html.erb, app/views/petitions/_closed_petition_show.html.erb, app/views/petitions/_debate_threshold.html.erb, app/views/petitions/_open_petition_show.html.erb, app/views/petitions/_other_business_details.html.erb, app/views/petitions/_rejected_petition_show.html.erb, app/views/petitions/create/_replay_petition_ui.html.erb, app/views/petitions/create/_your_details_ui.html.erb, app/views/petitions/search/_results.html.erb, app/views/petitions/search/result_items/_petition_result_for_facet_debated.html.erb, app/views/petitions/search/result_items/_petition_result_for_facet_with_response.html.erb, app/views/signatures/_form.html.erb, app/views/sponsor_mailer/sponsor_signed_email_on_threshold.html.erb, app/views/sponsor_mailer/sponsor_signed_email_on_threshold.text.erb, config/locales/activerecord.en-GB.yml, features/suzie_signs_a_petition.feature, public/google2c72409b182ebce8.html, spec/models/signature_spec.rb]","[app/models/constituency.rb, app/models/petition.rb, app/models/signature.rb, app/models/staged/base/petition.rb, app/models/staged/base/signature.rb, app/models/staged/petition_creator/petition.rb, lib/postcode_sanitizer.rb]",[features/suzie_signs_a_petition.feature],"['app/models/constituency.rb', 'app/models/petition.rb', 'app/models/signature.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/base/signature.rb', 'app/models/staged/petition_creator/petition.rb', 'lib/postcode_sanitizer.rb']",,0.0,0.0,0.0,0.0,0.0,0.0,"['app/views/application/_social_meta.html.erb', 'app/views/pages/_home_debated_petitions.html.erb', 'app/views/petitions/_closed_petition_show.html.erb', 'app/views/petitions/_debate_threshold.html.erb', 'app/views/petitions/_open_petition_show.html.erb', 'app/views/petitions/_other_business_details.html.erb', 'app/views/petitions/_rejected_petition_show.html.erb', 'app/views/petitions/create/_replay_petition_ui.html.erb', 'app/views/petitions/create/_your_details_ui.html.erb', 'app/views/petitions/search/_results.html.erb', 'app/views/petitions/search/result_items/_petition_result_for_facet_debated.html.erb', 'app/views/petitions/search/result_items/_petition_result_for_facet_with_response.html.erb', 'app/views/signatures/_form.html.erb', 'app/views/sponsor_mailer/sponsor_signed_email_on_threshold.html.erb', 'app/views/sponsor_mailer/sponsor_signed_email_on_threshold.text.erb']","['app/models/constituency.rb', 'app/models/petition.rb', 'app/models/signature.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/base/signature.rb', 'app/models/staged/petition_creator/petition.rb', 'lib/postcode_sanitizer.rb']",,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/alphagov/e-petitions,149,"[app/views/pages/_home_debated_petitions.html.erb, app/views/petitions/_debate_threshold.html.erb, app/views/petitions/search/result_items/_petition_result_for_facet_debated.html.erb, app/views/petitions/search/result_items/_petition_result_for_facet_with_response.html.erb, config/locales/activerecord.en-GB.yml, features/suzie_signs_a_petition.feature, spec/models/signature_spec.rb, public/google2c72409b182ebce8.html, app/views/application/_social_meta.html.erb, app/assets/stylesheets/petitions/views/_petition-show.scss, app/views/petitions/_open_petition_show.html.erb, app/views/petitions/search/_results.html.erb, app/views/petitions/_closed_petition_show.html.erb, app/views/petitions/_rejected_petition_show.html.erb, app/views/sponsor_mailer/sponsor_signed_email_on_threshold.html.erb, app/views/sponsor_mailer/sponsor_signed_email_on_threshold.text.erb, app/views/signatures/_form.html.erb, app/views/petitions/create/_your_details_ui.html.erb, app/views/petitions/create/_replay_petition_ui.html.erb, app/assets/stylesheets/petitions/views/_shared.scss, app/views/petitions/_other_business_details.html.erb]","[app/models/constituency.rb, app/models/petition.rb, app/models/signature.rb, app/models/staged/base/petition.rb, app/models/staged/base/signature.rb, app/models/staged/petition_creator/petition.rb, lib/postcode_sanitizer.rb]",[features/suzie_signs_a_petition.feature],"['app/models/constituency.rb', 'app/models/petition.rb', 'app/models/signature.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/base/signature.rb', 'app/models/staged/petition_creator/petition.rb', 'lib/postcode_sanitizer.rb']",,0.0,0.0,0.0,0.0,0.0,0.0,"['app/views/pages/_home_debated_petitions.html.erb', 'app/views/petitions/_debate_threshold.html.erb', 'app/views/petitions/search/result_items/_petition_result_for_facet_debated.html.erb', 'app/views/petitions/search/result_items/_petition_result_for_facet_with_response.html.erb', 'app/views/application/_social_meta.html.erb', 'app/views/petitions/_open_petition_show.html.erb', 'app/views/petitions/search/_results.html.erb', 'app/views/petitions/_closed_petition_show.html.erb', 'app/views/petitions/_rejected_petition_show.html.erb', 'app/views/sponsor_mailer/sponsor_signed_email_on_threshold.html.erb', 'app/views/sponsor_mailer/sponsor_signed_email_on_threshold.text.erb', 'app/views/signatures/_form.html.erb', 'app/views/petitions/create/_your_details_ui.html.erb', 'app/views/petitions/create/_replay_petition_ui.html.erb', 'app/views/petitions/_other_business_details.html.erb']","['app/models/constituency.rb', 'app/models/petition.rb', 'app/models/signature.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/base/signature.rb', 'app/models/staged/petition_creator/petition.rb', 'lib/postcode_sanitizer.rb']",,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/alphagov/e-petitions,150,"[app/models/staged/base/creator_signature.rb, app/models/staged/base/signature.rb, app/models/staged/validations/email.rb, config/disposable_domains.yml, config/initializers/disposable_domains.rb, config/locales/activerecord.en-GB.yml, features/suzie_signs_a_petition.feature, spec/models/signature_spec.rb]","[app/models/constituency.rb, app/models/petition.rb, app/models/signature.rb, app/models/staged/base/petition.rb, app/models/staged/base/signature.rb, app/models/staged/petition_creator/petition.rb, lib/postcode_sanitizer.rb]","[features/step_definitions/signature_steps.rb, features/suzie_signs_a_petition.feature]","['app/models/constituency.rb', 'app/models/petition.rb', 'app/models/signature.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/base/signature.rb', 'app/models/staged/petition_creator/petition.rb', 'lib/postcode_sanitizer.rb']",,0.14285714285714285,0.125,0.1282051282051282,0.14285714285714285,0.125,0.1282051282051282,"['app/models/staged/base/creator_signature.rb', 'app/models/staged/base/signature.rb', 'app/models/staged/validations/email.rb']","['app/models/constituency.rb', 'app/models/petition.rb', 'app/models/signature.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/base/signature.rb', 'app/models/staged/petition_creator/petition.rb', 'lib/postcode_sanitizer.rb']",,0.14285714285714285,0.3333333333333333,0.2631578947368421,0.14285714285714285,0.3333333333333333,0.2631578947368421
https://github.com/alphagov/e-petitions,155,"[app/views/petitions/_closed_petition_show.html.erb, app/views/petitions/_open_petition_show.html.erb, app/views/petitions/_other_business_details.html.erb, features/step_definitions/petition_steps.rb, features/suzie_views_a_petition.feature, app/views/petition_mailer/email_signer.html.erb, app/views/petition_mailer/email_signer.text.erb, app/views/admin/admin/_petition_action_email_petitioners.html.erb, app/views/admin/petition_emails/_petition_action_email_petitioners.html.erb, features/admin/petition_email.feature, app/models/petition/email.rb]","[app/models/archived_petition.rb, app/models/concerns/browseable.rb, app/models/feedback_signature.rb, app/models/petition.rb, app/models/petition/email.rb, app/models/staged/base/petition.rb, app/models/staged/petition_creator/petition.rb, app/models/staged/validations/email.rb]",[spec/models/petition_spec.rb],"['app/models/archived_petition.rb', 'app/models/concerns/browseable.rb', 'app/models/feedback_signature.rb', 'app/models/petition.rb', 'app/models/petition/email.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/petition_creator/petition.rb', 'app/models/staged/validations/email.rb']",,0.125,0.09090909090909091,0.09615384615384616,0.125,0.09090909090909091,0.09615384615384616,"['app/views/petitions/_closed_petition_show.html.erb', 'app/views/petitions/_open_petition_show.html.erb', 'app/views/petitions/_other_business_details.html.erb', 'app/views/petition_mailer/email_signer.html.erb', 'app/views/petition_mailer/email_signer.text.erb', 'app/views/admin/admin/_petition_action_email_petitioners.html.erb', 'app/views/admin/petition_emails/_petition_action_email_petitioners.html.erb', 'app/models/petition/email.rb']","['app/models/archived_petition.rb', 'app/models/concerns/browseable.rb', 'app/models/feedback_signature.rb', 'app/models/petition.rb', 'app/models/petition/email.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/petition_creator/petition.rb', 'app/models/staged/validations/email.rb']",,0.125,0.125,0.125,0.125,0.125,0.125
https://github.com/alphagov/e-petitions,157,"[app/models/rejection.rb, config/locales/rejections.en-GB.yml, features/admin/moderator_responds_to_petition.feature, features/step_definitions/moderation_steps.rb, spec/helpers/rejection_helper_spec.rb]","[app/helpers/rejection_helper.rb, app/models/archived_petition.rb, app/models/feedback_signature.rb, app/models/petition.rb, app/models/staged/base/petition.rb, app/models/staged/petition_creator/petition.rb]","[app/models/petition.rb, features/admin/moderator_responds_to_petition.feature, features/step_definitions/moderation_steps.rb, spec/models/petition_spec.rb]","['app/helpers/rejection_helper.rb', 'app/models/archived_petition.rb', 'app/models/feedback_signature.rb', 'app/models/petition.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/petition_creator/petition.rb']",,0.0,0.0,0.0,0.0,0.0,0.0,['app/models/rejection.rb'],"['app/helpers/rejection_helper.rb', 'app/models/archived_petition.rb', 'app/models/feedback_signature.rb', 'app/models/petition.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/petition_creator/petition.rb']",,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/alphagov/e-petitions,165,"[app/assets/stylesheets/petitions/admin/_colours.scss, app/assets/stylesheets/petitions/admin/views/_shared.scss, app/controllers/admin/searches_controller.rb, app/controllers/admin/signatures_controller.rb, app/controllers/admin/user_sessions_controller.rb, app/models/signature.rb, app/views/admin/searches/show.html.erb, app/views/admin/shared/_messages.html.erb, app/views/admin/signatures/_signature.html.erb, config/routes.rb, features/admin/search_for_signatures_by_email.feature, features/step_definitions/admin_search_steps.rb, spec/controllers/admin/searches_controller_spec.rb, spec/controllers/admin/signatures_controller_spec.rb, spec/models/signature_spec.rb]","[app/models/feedback_signature.rb, app/models/petition.rb, app/models/staged/base/petition.rb, app/models/staged/petition_creator/petition.rb]","[features/admin/moderator_responds_to_petition.feature, features/admin/reports.feature, features/charlie_creates_a_petition.feature, features/step_definitions/moderation_steps.rb, features/step_definitions/petition_steps.rb, spec/controllers/admin/petitions_controller_spec.rb, spec/models/petition_spec.rb]","['app/models/feedback_signature.rb', 'app/models/petition.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/petition_creator/petition.rb']",,0.0,0.0,0.0,0.0,0.0,0.0,"['app/controllers/admin/searches_controller.rb', 'app/controllers/admin/signatures_controller.rb', 'app/controllers/admin/user_sessions_controller.rb', 'app/models/signature.rb', 'app/views/admin/searches/show.html.erb', 'app/views/admin/shared/_messages.html.erb', 'app/views/admin/signatures/_signature.html.erb']","['app/models/feedback_signature.rb', 'app/models/petition.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/petition_creator/petition.rb']",,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/alphagov/e-petitions,171,"[app/controllers/admin/petition_emails_controller.rb, app/views/admin/admin/_petition_action_email_petitioners.html.erb, app/views/admin/petition_emails/_petition_action_email_petitioners.html.erb, app/views/admin/petitions/_petition_actions.html.erb, config/routes.rb, features/admin/petition_email.feature, features/step_definitions/petition_email_steps.rb, features/support/paths.rb, spec/controllers/admin/petition_emails_controller_spec.rb, app/jobs/deliver_petition_email_job.rb, app/jobs/email_petitioners_job.rb, spec/jobs/deliver_debate_outcome_email_job_spec.rb, spec/jobs/deliver_debate_scheduled_email_job_spec.rb, spec/jobs/deliver_petition_email_job_spec.rb, spec/jobs/deliver_threshold_response_email_job_spec.rb, spec/jobs/email_debate_outcomes_job_spec.rb, spec/jobs/email_debate_scheduled_job_spec.rb, spec/jobs/email_petitioners_job_spec.rb, spec/jobs/email_threshold_response_job_spec.rb, spec/jobs/shared_examples.rb, app/assets/stylesheets/petitions/admin/views/_shared.scss, app/views/admin/government_response/_petition_action_government_response.html.erb, app/mailers/petition_mailer.rb, app/views/petition_mailer/email_signer.html.erb, app/views/petition_mailer/email_signer.text.erb, config/locales/petitions.en-GB.yml, spec/mailers/petition_mailer_spec.rb, spec/mailers/previews/petition_mailer_preview.rb, app/models/petition.rb, app/models/petition/email.rb, db/migrate/20150805142254_create_petition_emails.rb, db/migrate/20150806140552_add_petition_email_to_email_receipts.rb, db/structure.sql, spec/factories.rb, spec/models/petition/email_spec.rb, spec/models/petition_spec.rb, app/models/feedback_signature.rb, spec/models/feedback_signature_spec.rb, app/models/site.rb, db/migrate/20150805142206_change_default_feedback_email.rb, spec/models/site_spec.rb, app/controllers/admin/debate_outcomes_controller.rb, app/controllers/admin/government_response_controller.rb, app/controllers/admin/petitions_controller.rb, app/controllers/admin/schedule_debate_controller.rb, app/jobs/concerns/email_all_petition_signatories.rb, app/jobs/concerns/email_delivery.rb, app/jobs/deliver_debate_outcome_email_job.rb, app/jobs/deliver_debate_scheduled_email_job.rb, app/jobs/deliver_threshold_response_email_job.rb, app/jobs/email_debate_outcomes_job.rb, app/jobs/email_debate_scheduled_job.rb, app/jobs/email_threshold_response_job.rb]","[app/models/concerns/browseable.rb, app/models/feedback_signature.rb, app/models/petition.rb, app/models/petition/email.rb, app/models/staged/base/petition.rb, app/models/staged/petition_creator/petition.rb, app/models/staged/validations/email.rb]","[app/controllers/admin/debate_outcomes_controller.rb, app/models/petition.rb, app/views/admin/debate_outcomes/show.html.erb, features/admin/providing_debate_outcome_information.feature, spec/controllers/admin/debate_outcomes_controller_spec.rb]","['app/models/concerns/browseable.rb', 'app/models/feedback_signature.rb', 'app/models/petition.rb', 'app/models/petition/email.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/petition_creator/petition.rb', 'app/models/staged/validations/email.rb']",,0.42857142857142855,0.05660377358490566,0.06849315068493152,0.42857142857142855,0.05660377358490566,0.06849315068493152,"['app/controllers/admin/petition_emails_controller.rb', 'app/views/admin/admin/_petition_action_email_petitioners.html.erb', 'app/views/admin/petition_emails/_petition_action_email_petitioners.html.erb', 'app/views/admin/petitions/_petition_actions.html.erb', 'app/jobs/deliver_petition_email_job.rb', 'app/jobs/email_petitioners_job.rb', 'app/views/admin/government_response/_petition_action_government_response.html.erb', 'app/mailers/petition_mailer.rb', 'app/views/petition_mailer/email_signer.html.erb', 'app/views/petition_mailer/email_signer.text.erb', 'app/models/petition.rb', 'app/models/petition/email.rb', 'app/models/feedback_signature.rb', 'app/models/site.rb', 'app/controllers/admin/debate_outcomes_controller.rb', 'app/controllers/admin/government_response_controller.rb', 'app/controllers/admin/petitions_controller.rb', 'app/controllers/admin/schedule_debate_controller.rb', 'app/jobs/concerns/email_all_petition_signatories.rb', 'app/jobs/concerns/email_delivery.rb', 'app/jobs/deliver_debate_outcome_email_job.rb', 'app/jobs/deliver_debate_scheduled_email_job.rb', 'app/jobs/deliver_threshold_response_email_job.rb', 'app/jobs/email_debate_outcomes_job.rb', 'app/jobs/email_debate_scheduled_job.rb', 'app/jobs/email_threshold_response_job.rb']","['app/models/concerns/browseable.rb', 'app/models/feedback_signature.rb', 'app/models/petition.rb', 'app/models/petition/email.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/petition_creator/petition.rb', 'app/models/staged/validations/email.rb']",,0.42857142857142855,0.11538461538461539,0.13513513513513514,0.42857142857142855,0.11538461538461539,0.13513513513513514
https://github.com/alphagov/e-petitions,172,"[app/views/petitions/_rejected_petition_show.html.erb, config/locales/rejections.en-GB.yml, features/admin/moderator_responds_to_petition.feature, features/admin/takedown.feature, features/step_definitions/moderation_steps.rb, spec/helpers/rejection_helper_spec.rb, app/views/admin/notes/_petition_action_notes.html.erb, app/assets/stylesheets/petitions/admin/_meta.scss, app/views/admin/petitions/_petition_content.html.erb, app/views/petitions/create/_your_details_ui.html.erb, app/views/signatures/create/_signer_ui.html.erb, features/charlie_creates_a_petition.feature, features/step_definitions/signature_steps.rb, app/assets/stylesheets/petitions/_forms.scss, app/views/signatures/_form.html.erb]","[app/helpers/rejection_helper.rb, app/models/archived_petition.rb, app/models/petition.rb, app/models/signature.rb, app/models/staged/base/petition.rb, app/models/staged/base/signature.rb, app/models/staged/petition_creator/petition.rb]","[app/views/petitions/create/_petition_details_ui.html.erb, features/charlie_creates_a_petition.feature]","['app/helpers/rejection_helper.rb', 'app/models/archived_petition.rb', 'app/models/petition.rb', 'app/models/signature.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/base/signature.rb', 'app/models/staged/petition_creator/petition.rb']",,0.0,0.0,0.0,0.0,0.0,0.0,"['app/views/petitions/_rejected_petition_show.html.erb', 'app/views/admin/notes/_petition_action_notes.html.erb', 'app/views/admin/petitions/_petition_content.html.erb', 'app/views/petitions/create/_your_details_ui.html.erb', 'app/views/signatures/create/_signer_ui.html.erb', 'app/views/signatures/_form.html.erb']","['app/helpers/rejection_helper.rb', 'app/models/archived_petition.rb', 'app/models/petition.rb', 'app/models/signature.rb', 'app/models/staged/base/petition.rb', 'app/models/staged/base/signature.rb', 'app/models/staged/petition_creator/petition.rb']",,0.0,0.0,0.0,0.0,0.0,0.0
